TimeStep,AvgCohesion,AvgAlignment,AvgSeparation,AvgAvoidance,AvgFoodAttraction,AvgAvoidanceDistance
0,0.10041578128413967,0.10163732447757867,0.10088337900344081,0.0996825763965525,0.1013140357130814,0.10012634694956286
1,0.10095771827611422,0.10152746231248085,0.10048727828943876,0.09953900343527261,0.1014876841833543,0.09977519043617195
2,0.1009423097206918,0.10148899439201654,0.10075058836963016,0.1000174405154528,0.1016445428747654,0.0997996398476571
3,0.10085166571736487,0.10122077260849488,0.1008966377761416,0.09985897722490912,0.10124097049364215,0.09949008436628651
4,0.10012348205774434,0.10120685589982047,0.10060436803579337,0.10010676044408535,0.10165874924131411,0.09962311557371027
5,0.10047809525652125,0.10148306119708604,0.10073422964486291,0.10063482049194286,0.10155532196529783,0.09968668978047353
6,0.10096441360280077,0.10127719425183855,0.10046890849208841,0.1011670336836021,0.10100223555540098,0.10030407446893176
7,0.1012772946586214,0.1011061297692391,0.10104752106795253,0.10167471406166075,0.10103277212298475,0.10044627702793188
8,0.10117976055887544,0.10138684827777139,0.10055699851882904,0.10214821070021878,0.10067733651698842,0.10108335060958222
9,0.10113875059549216,0.10175343288192129,0.1000620378098943,0.10214084855682765,0.10047676447866735,0.10092810147372981
10,0.10214885547614028,0.10134306558763008,0.10006837141845021,0.10234759916282257,0.10062787659092362,0.10128154624203499
11,0.10199380451143158,0.10152309473804336,0.10005866127918353,0.10258847576464855,0.10086058204346808,0.10148501213085474
12,0.10194438719850464,0.1010531071149352,0.10006227080651568,0.10264853721535332,0.1006799322802257,0.10155528522245665
13,0.10175266448137044,0.10109349269155261,0.09999590493587658,0.10293838597305097,0.10133682122242003,0.10179912972761364
14,0.1019765907846674,0.10088334889749104,0.10068635473578336,0.10288100938835519,0.10109434513708457,0.10243155903683655
15,0.10205988131183016,0.10053738799404607,0.1011746718741484,0.10258022609105565,0.10112341523334792,0.10254863368385413
16,0.10191621246364017,0.10091273258221799,0.10121331575822816,0.10254820008774153,0.10092768665507557,0.1017367682247478
17,0.10195064741274479,0.10123671175731418,0.1010847952612222,0.10279298530088739,0.10057914743627865,0.1015359940252588
18,0.10221104387630862,0.10120473139841042,0.1010682898882815,0.10235482416547981,0.10052466018102192,0.10155704923196941
19,0.102436179044547,0.10196340540699518,0.10063685386562816,0.10219559464655438,0.1008482823463158,0.10155876949007214
20,0.1024517827655851,0.10155882208462652,0.10075377765555735,0.10190550565509515,0.1009669819497848,0.10159261741456425
21,0.10250266124879713,0.10135976201172539,0.10053463628022692,0.10204492658876756,0.10077746119660343,0.10171565711026924
22,0.10228227593606873,0.10125666012704097,0.10103142888257921,0.10200726555522749,0.10127758578916342,0.10200032030848402
23,0.10187254520368272,0.10160945201414437,0.10152132086885042,0.1023493830686534,0.10030219271413819,0.10211662649528197
24,0.10165791484225688,0.1013829047140912,0.10201227233867978,0.1026156905683467,0.09984991849155735,0.10193815647386127
25,0.10062074941439608,0.10168994405643977,0.10253492768802476,0.103037187798101,0.10021355611706928,0.10222893784150512
26,0.10051662267230889,0.10155064026899425,0.10204104778768361,0.10249435309626183,0.10038908448191866,0.10201142454133398
27,0.10063286477330191,0.10220389405700224,0.10236449170771621,0.10305945161264976,0.0997474367388441,0.10204888074507862
28,0.10013669935477629,0.10382048077807657,0.10284985965195444,0.10369079857127543,0.09862263882154867,0.10226949577084579
29,0.1001483162989592,0.10368185807178751,0.10369457811858997,0.10379987192200649,0.09868047291283641,0.10229886939623647
30,0.1002063289190751,0.10419567080043625,0.10369832903198194,0.10394554285424995,0.09846695883959447,0.10280231390885476
31,0.10024539074036658,0.10440114811883097,0.1042424978267205,0.10422568758782251,0.09869921000137274,0.10290013122783659
32,0.1005258869743806,0.10483195114954516,0.10396576847623945,0.10420848346719454,0.09820552652372692,0.10291467761888423
33,0.10078186354488756,0.10485488295958262,0.10358936963357009,0.10423083373601331,0.0980891242068351,0.10293173070207633
34,0.10050679211849094,0.10500791073898706,0.1030129234940159,0.10385491282915793,0.09765604693096695,0.10294343165560442
35,0.10013205165274107,0.1046908082710465,0.10279079198019991,0.10416490545262398,0.0976931611382613,0.1030177728836168
36,0.10029395553145874,0.10481692421312726,0.10266859658188124,0.1047414291296128,0.09791251369502771,0.10275381622004305
37,0.09931818060104565,0.1057310122849605,0.10184882065917052,0.10441834014177348,0.09779509543095269,0.10248053398397307
38,0.09965257342339244,0.10551513118659499,0.10215594823423453,0.10369262637448663,0.09789058226928865,0.10279310236253451
39,0.09965257342339244,0.10551513118659499,0.10215594823423453,0.10369262637448663,0.09789058226928865,0.10279310236253451
40,0.10018547549992547,0.10535113120029731,0.10179179295460306,0.10400217238351016,0.0975953692747425,0.10247934599085023
41,0.10018547549992547,0.10535113120029731,0.10179179295460306,0.10400217238351016,0.0975953692747425,0.10247934599085023
42,0.10018547549992547,0.10535113120029731,0.10179179295460306,0.10400217238351016,0.0975953692747425,0.10247934599085023
43,0.10018547549992547,0.10535113120029731,0.10179179295460306,0.10400217238351016,0.0975953692747425,0.10247934599085023
44,0.10028534998753283,0.10590782048306777,0.10172068236371384,0.10365656440798532,0.09750783578166652,0.10239882922527922
45,0.09875733057461696,0.1057860168621985,0.1012590490082445,0.10341769855781092,0.09785242397998838,0.10278969107437563
46,0.09900751937547018,0.10560655033823006,0.10153593220861498,0.1030767506180166,0.0978255716352062,0.10261922638834169
47,0.09858287294923967,0.10581611243271867,0.10174559995455648,0.1037837698496501,0.09724260966142038,0.10234899968271688
48,0.0989474456509346,0.1060995572674538,0.10090994671754777,0.10371187644740198,0.09706615195371834,0.10231554670860592
49,0.09873995164875823,0.10536795693400351,0.10095971996950194,0.10417575997251381,0.09715832528737808,0.10241827558955209
